,date,line,tweet,stop,restart,tweet_preprocess
3989,2023-02-09 11:02:08-05:00,stm_Verte,Aucun arrêt à la station Beaudry.  #stminfo  P 1 4 3.1K,0,0,aucun arrêt station beaudry
3990,2023-02-09 11:02:08-05:00,stm_Verte,No stop at Beaudry métro station.  #stminfo  K 2 1 5 5.5K,0,0,stop beaudry métro station
3991,2023-02-09 11:03:42-05:00,stm_Verte,Service normal du métro  #stminfo  O 1 4 3.6K,0,1,service normal métro
3992,2023-02-12 00:10:43-05:00,stm_Verte,Aucun arrêt des trains sur la ligne VERTE à la station Guy-Concordia.  #stminfo  P 2 3.1K,0,0,aucun arrêt trains ligne station guy-concordia
3993,2023-02-12 02:19:26-05:00,stm_Verte,Service normal du métro  #stminfo  Y 1 1 3.7K,0,1,service normal métro
3994,2023-02-12 08:03:34-05:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Berri-UQAM. Dégagement de fumée. Reprise prévue vers 8h30.  #stminfo  O 1 3K,1,0,interruption service ligne entre l-groulx berri-uqam dégagement fumée reprise prévue vers
3995,2023-02-12 08:25:41-05:00,stm_Verte,Interruption de service prolongée ligne VERTE entre L-Groulx et Berri-UQAM. Dégagement de fumée. Reprise prévue vers 8h40.  #stminfo  W 2 1 3.6K,1,0,interruption service prolongée ligne entre l-groulx berri-uqam dégagement fumée reprise prévue vers
3996,2023-02-12 08:37:42-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  P 1 3.5K,1,0,reprise graduelle service ligne
3997,2023-02-12 08:44:28-05:00,stm_Verte,Service normal du métro  #stminfo  B 1 2 4.2K,0,1,service normal métro
3998,2023-02-13 13:09:29-05:00,stm_Orange,Interruption de service ligne ORANGE entre Snowdon et Bonaventure. Personne blessée ou malade. Reprise prévue vers 13h20.  #stminfo  F 1 4 3.4K,1,0,interruption service ligne entre snowdon bonaventure personne blessée malade reprise prévue vers
3999,2023-02-13 13:13:38-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  U 1 5 3.7K,1,0,reprise graduelle service ligne
4000,2023-02-13 13:24:27-05:00,stm_Orange,Service normal du métro  #stminfo  E 1 4 3.7K,0,1,service normal métro
4001,2023-02-13 13:37:37-05:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 14h40.  #stminfo  F 3 2 5 8.6K,1,0,interruption service ligne entre l-groulx berri-uqam inter services médicaux d'urgence reprise prévue vers
4002,2023-02-13 14:40:41-05:00,stm_Verte,Service normal du métro  #stminfo  T 2 6 8.5K,0,1,service normal métro
4003,2023-02-14 05:27:38-05:00,stm_Orange,Interruption de service ligne ORANGE entre Sauvé et Montmorency. Problème d'équipement de signalisation. Reprise prévue vers 5h50.  #stminfo  S 1 1 3.8K,1,0,interruption service ligne entre sauvé montncy problème d'équipement signalisation reprise prévue vers
4004,2023-02-14 05:34:28-05:00,stm_Orange,Interruption de service ligne ORANGE entre Crémazie et Montmorency. Problème d'équipement de signalisation. Reprise prévue vers 5h50.  #stminfo  H 4 3 5 9.5K,1,0,interruption service ligne entre crémazie montncy problème d'équipement signalisation reprise prévue vers
4005,2023-02-14 06:35:56-05:00,stm_Orange,Service normal du métro  #stminfo  O 2 1 5.7K,0,1,service normal métro
4006,2023-02-14 08:01:38-05:00,stm_Orange,Interruption de service ligne ORANGE entre Beaubien et Montmorency. Personne blessée ou malade. Reprise prévue vers 8h15.  #stminfo  E 1 1 6.8K,1,0,interruption service ligne entre beaubien montncy personne blessée malade reprise prévue vers
4007,2023-02-14 08:09:30-05:00,stm_Orange,Service normal du métro  #stminfo  T 4 2 2 11K,0,1,service normal métro
4008,2023-02-14 08:33:29-05:00,stm_Orange,Interruption de service ligne ORANGE entre Snowdon et Beaubien. Inter. services d'urgence. Reprise prévue vers 8h45.  #stminfo  R 3 1 5 11K,1,0,interruption service ligne entre snowdon beaubien inter services d'urgence reprise prévue vers
4009,2023-02-14 08:36:37-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  H 3 1 3 11K,1,0,reprise graduelle service ligne
4010,2023-02-14 09:19:32-05:00,stm_Orange,Service normal du métro  #stminfo  N 2 4 10K,0,1,service normal métro
4011,2023-02-16 11:32:33-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 12h25.  #stminfo  R 1 1 5 10K,1,0,interruption service ligne entre angrignon berri-uqam inter services médicaux d'urgence reprise prévue vers
4012,2023-02-16 12:26:46-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 12h35.  #stminfo  K 1 2 3.5K,1,0,interruption service ligne entre angrignon berri-uqam inter services médicaux d'urgence reprise prévue vers
4013,2023-02-16 12:35:45-05:00,stm_Verte,Service normal du métro  #stminfo  H 4 4.3K,0,1,service normal métro
4014,2023-02-18 00:18:35-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Panne de train. Reprise prévue vers 0h25.  #stminfo  U 1 2.9K,1,0,interruption service ligne entre angrignon h-beaugrand panne train reprise prévue vers
4015,2023-02-18 00:21:02-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  M 2.7K,1,0,reprise graduelle service ligne
4016,2023-02-18 00:25:31-05:00,stm_Verte,Service normal du métro  #stminfo  N 3 4.1K,0,1,service normal métro
4017,2023-02-20 16:12:29-05:00,stm_Orange,Interruption de service ligne ORANGE entre L-Groulx et Beaubien. Inter. services d'urgence. Reprise prévue vers 16h30.  #stminfo  D 1 2 5.5K,1,0,interruption service ligne entre l-groulx beaubien inter services d'urgence reprise prévue vers
4018,2023-02-20 16:20:36-05:00,stm_Orange,Service normal du métro  #stminfo  X 3 5.2K,0,1,service normal métro
4019,2023-02-21 15:10:38-05:00,stm_Verte,Interruption de service ligne VERTE entre Pie-IX et H-Beaugrand. Incident. Reprise prévue vers 15h25.  #stminfo  C 3 4 3.6K,1,0,interruption service ligne entre pie-ix h-beaugrand incident reprise prévue vers
4020,2023-02-21 15:13:41-05:00,stm_Verte,Service normal du métro  #stminfo  Q 1 3.6K,0,1,service normal métro
4021,2023-02-26 01:59:28-05:00,stm_Bleue,Interruption de service ligne BLEUE entre Snowdon et St-Michel. Personne non autorisée sur la voie. Reprise prévue vers 2h20.  #stminfo  J 2 1.2K,1,0,interruption service ligne entre snowdon st-michel personne autorisée voie reprise prévue vers
4022,2023-02-26 02:22:57-05:00,stm_Bleue,Interruption de service ligne BLEUE entre Snowdon et St-Michel. Personne non autorisée sur la voie. Reprise prévue vers 2h30.  #stminfo  X 1 1.4K,1,0,interruption service ligne entre snowdon st-michel personne autorisée voie reprise prévue vers
4023,2023-02-26 02:30:55-05:00,stm_Bleue,Service normal du métro  #stminfo  U 1 3K,0,1,service normal métro
4024,2023-02-26 14:11:30-05:00,stm_Verte,Aucun arrêt des trains sur la ligne VERTE à la station Charlevoix en direction Angrignon.  #stminfo  K 1 8 5.3K,0,0,aucun arrêt trains ligne station charlevoix direction angrignon
4025,2023-02-26 15:00:27-05:00,stm_Verte,Service normal du métro  #stminfo  Q 4 3.3K,0,1,service normal métro
4026,2023-02-26 19:13:28-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et Berri-UQAM. Inter. services d'urgence. Reprise prévue vers 19h35.  #stminfo  Z 3 3.7K,1,0,interruption service ligne entre angrignon berri-uqam inter services d'urgence reprise prévue vers
4027,2023-02-26 19:27:40-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et Berri-UQAM. Inter. services d'urgence. Reprise prévue vers 19h45.  #stminfo  H 1 3 3.9K,1,0,interruption service ligne entre angrignon berri-uqam inter services d'urgence reprise prévue vers
4028,2023-02-26 19:40:40-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et Berri-UQAM. Inter. services d'urgence. Reprise prévue vers 20h00.  #stminfo  A 3 4.1K,1,0,interruption service ligne entre angrignon berri-uqam inter services d'urgence reprise prévue vers
4029,2023-02-26 19:46:40-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  Q 2 3.9K,1,0,reprise graduelle service ligne
4030,2023-02-26 19:49:31-05:00,stm_Verte,Service normal du métro  #stminfo  Y 2 5.3K,0,1,service normal métro
4031,2023-03-01 11:33:15-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et Berri-UQAM. Personne non autorisée sur la voie. Reprise prévue vers 11h55.  #stminfo  M 3K,1,0,interruption service ligne entre angrignon berri-uqam personne autorisée voie reprise prévue vers
4032,2023-03-01 11:33:53-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Berri-UQAM. Personne non autorisée sur la voie. Reprise prévue vers 11h55.  #stminfo  H 1 1 2.9K,1,0,interruption service ligne entre côte-vertu berri-uqam personne autorisée voie reprise prévue vers
4033,2023-03-01 11:57:43-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et Berri-UQAM. Personne non autorisée sur la voie. Reprise prévue vers 12h15.  #stminfo  H 3.5K,1,0,interruption service ligne entre angrignon berri-uqam personne autorisée voie reprise prévue vers
4034,2023-03-01 11:58:06-05:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Berri-UQAM. Personne non autorisée sur la voie. Reprise prévue vers 12h15.  #stminfo  P 2 1 3.1K,1,0,interruption service ligne entre côte-vertu berri-uqam personne autorisée voie reprise prévue vers
4035,2023-03-01 12:11:43-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  L 1 3.4K,1,0,reprise graduelle service ligne
4036,2023-03-01 12:15:39-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  I 1 1 2.7K,1,0,reprise graduelle service ligne
4037,2023-03-01 12:17:32-05:00,stm_Orange,Service normal du métro sur la ligne ORANGE.  #stminfo  V 1 2 2.8K,0,1,service normal métro ligne
4038,2023-03-01 12:17:52-05:00,stm_Verte,Service normal du métro  #stminfo  P 1 4.3K,0,1,service normal métro
4039,2023-03-01 14:25:30-05:00,stm_Orange,Interruption de service ligne ORANGE entre H-Bourassa et Montmorency. Inter. services d'urgence. Reprise prévue vers 14h45.  #stminfo  G 1 1 5.5K,1,0,interruption service ligne entre h-bourassa montncy inter services d'urgence reprise prévue vers
4040,2023-03-01 14:36:34-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  Q 1 2 3.7K,1,0,reprise graduelle service ligne
4041,2023-03-01 15:04:29-05:00,stm_Orange,Service normal du métro  #stminfo  T 2 4.9K,0,1,service normal métro
4042,2023-03-06 22:28:36-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Inter. services d'urgence. Reprise prévue vers 22h45.  #stminfo  E 2 2.9K,1,0,interruption service ligne entre angrignon h-beaugrand inter services d'urgence reprise prévue vers
4043,2023-03-06 22:28:56-05:00,stm_Orange,Interruption de service ligne ORANGE entre L-Groulx et Beaubien. Inter. services d'urgence. Reprise prévue vers 22h45.  #stminfo  W 4 4.3K,1,0,interruption service ligne entre l-groulx beaubien inter services d'urgence reprise prévue vers
4044,2023-03-06 22:29:17-05:00,stm_Jaune,Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Inter. services d'urgence. Reprise prévue vers 22h45.  #stminfo  J 1 811,1,0,interruption service ligne entre longueuil berri-uqam inter services d'urgence reprise prévue vers
4045,2023-03-06 22:39:12-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  S 2 3.1K,1,0,reprise graduelle service ligne
4046,2023-03-06 22:41:38-05:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  W 2 4.6K,1,0,reprise graduelle service ligne
4047,2023-03-06 23:07:29-05:00,stm_Orange,Service normal du métro sur la ligne ORANGE.  #stminfo  J 1 1 8.7K,0,1,service normal métro ligne
4048,2023-03-06 23:08:00-05:00,stm_Verte,Service normal du métro sur la ligne VERTE.  #stminfo  M 3 4.1K,0,1,service normal métro ligne
4049,2023-03-06 23:13:48-05:00,stm_Jaune,Service normal du métro  #stminfo  S 1 1.1K,0,1,service normal métro
4050,2023-03-07 15:24:41-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Inter. services médicaux d'urgence. Reprise prévue vers 16h25.  #stminfo  W 3 4 6 8.6K,1,0,interruption service ligne entre angrignon h-beaugrand inter services médicaux d'urgence reprise prévue vers
4051,2023-03-07 15:30:59-05:00,stm_Verte,Interruption de service ligne VERTE entre Berri-UQAM et H-Beaugrand. Inter. services médicaux d'urgence. Reprise prévue vers 16h25.  #stminfo  Z 2 2 2 9.7K,1,0,interruption service ligne entre berri-uqam h-beaugrand inter services médicaux d'urgence reprise prévue vers
4052,2023-03-07 15:40:43-05:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et L-Groulx. Personne blessée ou malade. Reprise prévue vers 16h00.  #stminfo  R 1 1 4K,1,0,interruption service ligne entre angrignon l-groulx personne blessée malade reprise prévue vers
4053,2023-03-07 15:42:04-05:00,stm_Verte,"[Interruption en cours]   Un service spécial de bus fait présentement la navette entre les stations  Berri-UQAM et  Honoré-Beaugrand.

Trouvez l'emplacement de cet arrêt sur le plan de quartier!   https://bit.ly/3ZRwT4t https:// 3 3 3 6K",1,0,interruption cours service spécial fait présentement navette entre stations berri-uqam honoré-beaugrand trouvez l'emplacement arrêt plan quartier
4054,2023-03-07 15:52:11-05:00,stm_Verte,"[Interruption en cours]   Pour d’autres options de déplacement, utilisez le calculateur d’itinéraires (en décochant l'option métro).   https://bit.ly/3mAHVwk https:// 2 4K",1,0,interruption cours pour d’autres options déplacement utilisez calculateur d’itinéraires décochant l'option métro
4055,2023-03-07 16:00:54-05:00,stm_Verte,Tous les efforts sont mis afin d'assurer un retour du service le plus rapidement possible. Le service demeure interrompu afin de permettre aux ambulanciers d'effectuer leur travail en toute sécurité. 4 2 10 9.1K,0,0,tous efforts sont afin d'assurer retour service plus rapidement possible service demeure interrompu afin permettre ambulanciers d'effectuer leur travail toute sécurité
4056,2023-03-07 16:07:58-05:00,stm_Verte,Service normal du métro  #stminfo  J 1 4.1K,0,1,service normal métro
4057,2023-03-07 16:10:30-05:00,stm_Verte,Interruption de service ligne VERTE entre Berri-UQAM et H-Beaugrand. Inter. services médicaux d'urgence. Reprise prévue vers 16h25.  #stminfo  I 1 1 1 5.6K,1,0,interruption service ligne entre berri-uqam h-beaugrand inter services médicaux d'urgence reprise prévue vers
4058,2023-03-07 16:14:42-05:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  F 3 5.2K,1,0,reprise graduelle service ligne
4059,2023-03-07 16:21:32-05:00,stm_Verte,Service normal du métro  #stminfo  X 3 6.1K,0,1,service normal métro
4060,2023-03-16 08:33:39-04:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 9h30.  #stminfo  A 7 7 6 16K,1,0,interruption service ligne entre l-groulx berri-uqam inter services médicaux d'urgence reprise prévue vers
4061,2023-03-16 09:08:49-04:00,stm_Verte,Interruption de service prolongée ligne VERTE entre L-Groulx et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 9h45.  #stminfo  M 1 2 3 5.5K,1,0,interruption service prolongée ligne entre l-groulx berri-uqam inter services médicaux d'urgence reprise prévue vers
4062,2023-03-16 09:42:45-04:00,stm_Verte,Interruption de service prolongée ligne VERTE entre L-Groulx et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 9h55.  #stminfo  N 2 1 2 6.9K,1,0,interruption service prolongée ligne entre l-groulx berri-uqam inter services médicaux d'urgence reprise prévue vers
4063,2023-03-16 09:57:44-04:00,stm_Verte,Interruption de service prolongée ligne VERTE entre L-Groulx et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 10h10.  #stminfo  R 1 1 2 5K,1,0,interruption service prolongée ligne entre l-groulx berri-uqam inter services médicaux d'urgence reprise prévue vers
4064,2023-03-16 10:03:45-04:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  F 1 3 4.3K,1,0,reprise graduelle service ligne
4065,2023-03-16 10:37:32-04:00,stm_Verte,Service normal du métro  #stminfo  D 1 3.8K,0,1,service normal métro
4066,2023-03-16 16:39:39-04:00,stm_Verte,Interruption de service ligne VERTE entre Frontenac et H-Beaugrand. Dégagement de fumée. Reprise prévue vers 17h05.  #stminfo  L 3 3 8.2K,1,0,interruption service ligne entre frontenac h-beaugrand dégagement fumée reprise prévue vers
4067,2023-03-16 16:43:38-04:00,stm_Verte,"[Interruption en cours]   Pour d’autres options de déplacement, utilisez le calculateur d’itinéraires (en décochant l'option métro).   https://bit.ly/3yGaZpf https:// 2 3 3.8K",1,0,interruption cours pour d’autres options déplacement utilisez calculateur d’itinéraires décochant l'option métro
4068,2023-03-16 16:51:33-04:00,stm_Verte,"[Interruption en cours]   Un service spécial de bus se met en place pour effectuer la navette entre les stations Frontenac et Honoré-Beaugrand. 

L'arrêt situé tout proche des stations est identifiable par la couleur de la ligne qu'il dessert. 1 4.2K",1,0,interruption cours service spécial place pour effectuer navette entre stations frontenac honoré-beaugrand l'arrêt situé tout proche stations identifiable couleur ligne qu'il dessert
4069,2023-03-16 17:03:43-04:00,stm_Verte,Interruption de service ligne VERTE entre Frontenac et H-Beaugrand. Dégagement de fumée. Reprise prévue vers 17h15.  #stminfo  L 2 3 3.6K,1,0,interruption service ligne entre frontenac h-beaugrand dégagement fumée reprise prévue vers
4070,2023-03-16 17:04:55-04:00,stm_Verte,"[Interruption en cours]   Un service spécial de bus fait présentement la navette entre les stations Frontenac et Honoré-Beaugrand.

Trouvez l'emplacement de cet arrêt sur le plan de quartier.   https://bit.ly/3Lv2SmR https:// 1 2 3 4.4K",1,0,interruption cours service spécial fait présentement navette entre stations frontenac honoré-beaugrand trouvez l'emplacement arrêt plan quartier
4071,2023-03-16 17:11:30-04:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  U 1 3 6 10K,1,0,reprise graduelle service ligne
4072,2023-03-16 17:43:29-04:00,stm_Verte,Service normal du métro  #stminfo  T 2 3.9K,0,1,service normal métro
4073,2023-03-17 08:07:30-04:00,stm_Verte,Interruption de service ligne VERTE entre Atwater et H-Beaugrand. Objet sur la voie. Reprise prévue vers 8h30.  #stminfo  O 1 3.3K,1,0,interruption service ligne entre atwater h-beaugrand objet voie reprise prévue vers
4074,2023-03-17 08:08:22-04:00,stm_Verte,Interruption de service ligne VERTE entre H-Beaugrand et Atwater. Objet sur la voie. Reprise prévue vers 8h30.  #stminfo  Z 5 3 8 15K,1,0,interruption service ligne entre h-beaugrand atwater objet voie reprise prévue vers
4075,2023-03-17 08:26:22-04:00,stm_Verte,"[Interruption en cours]   Un service spécial de bus fait présentement la navette entre les stations Berri-UQAM et Honoré-Beaugrand.

Trouvez l'emplacement de cet arrêt sur le plan de quartier!   https://bit.ly/3FusKvr https:// 5 2 5.6K",1,0,interruption cours service spécial fait présentement navette entre stations berri-uqam honoré-beaugrand trouvez l'emplacement arrêt plan quartier
4076,2023-03-17 08:31:29-04:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  B 4.1K,1,0,reprise graduelle service ligne
4077,2023-03-17 08:41:35-04:00,stm_Verte,Service normal du métro  #stminfo  N 1 1 5K,0,1,service normal métro
4078,2023-03-18 05:33:43-04:00,stm_Jaune,Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Problème d'équipement sur la voie. Reprise prévue vers 5h55.  #stminfo  K 739,1,0,interruption service ligne entre longueuil berri-uqam problème d'équipement voie reprise prévue vers
4079,2023-03-18 05:35:49-04:00,stm_Jaune,Service normal du métro  #stminfo  C 1K,0,1,service normal métro
4080,2023-03-19 11:00:56-04:00,stm_Verte,"[Achalandage accru]   À l'occasion du Défilé de la Saint-Patrick, nous attendons un fort achalandage aux stations suivantes, aujourd'hui : Atwater, Guy-Concordia, Peel, McGill et Place-des-Arts 1 5 6.3K",0,0,achalandage accru l'occasion défilé saint-patrick nous attendons fort achalandage stations suivantes aujourd'hui atwater guy-concordia peel mcgill place-des-arts
4081,2023-03-28 15:34:28-04:00,stm_Verte,Interruption de service ligne VERTE entre Berri-UQAM et H-Beaugrand. Inter. services médicaux d'urgence. Reprise prévue vers 16h35.  #stminfo  B 3 5 2 11K,1,0,interruption service ligne entre berri-uqam h-beaugrand inter services médicaux d'urgence reprise prévue vers
4082,2023-03-28 15:38:55-04:00,stm_Verte,"[Interruption en cours]   Pour d’autres options de déplacement, utilisez le calculateur d’itinéraires (en décochant l'option métro).   https://bit.ly/3ZoKwY9 https:// 2 4.7K",1,0,interruption cours pour d’autres options déplacement utilisez calculateur d’itinéraires décochant l'option métro
4083,2023-03-28 15:41:48-04:00,stm_Verte,"[Interruption en cours]   Un service spécial de bus se met en place pour effectuer la navette entre les stations Honoré-Beaugrand et Berri-UQAM. 

L'arrêt situé tout proche des stations est identifiable par la couleur de la ligne qu'il dessert. 2 1 5.5K",1,0,interruption cours service spécial place pour effectuer navette entre stations honoré-beaugrand berri-uqam l'arrêt situé tout proche stations identifiable couleur ligne qu'il dessert
4084,2023-03-28 15:48:38-04:00,stm_Verte,"[Interruption en cours]   Un service spécial de bus fait présentement la navette entre les stations Honoré-Beaugrand et Berri-UQAM.

Trouvez l'emplacement de cet arrêt sur le plan de quartier.   https://bit.ly/3Zp2wkU https:// 1 1 5.6K",1,0,interruption cours service spécial fait présentement navette entre stations honoré-beaugrand berri-uqam trouvez l'emplacement arrêt plan quartier
4085,2023-03-28 16:09:51-04:00,stm_Verte, Tous les efforts sont appliqués afin d'assurer un retour du service le plus rapidement possible. Le service demeure interrompu afin de permettre aux ambulanciers d'effectuer leur travail en toute sécurité. 2 1 2 11K,0,0,tous efforts sont appliqués afin d'assurer retour service plus rapidement possible service demeure interrompu afin permettre ambulanciers d'effectuer leur travail toute sécurité
4086,2023-03-28 16:21:44-04:00,stm_Verte,Service normal du métro  #stminfo  L 2 6 10K,0,1,service normal métro
4087,2023-03-29 17:16:41-04:00,stm_Orange,Interruption de service ligne ORANGE entre Plamondon et L-Groulx. Personne blessée ou malade. Reprise prévue vers 17h30.  #stminfo  W 2 4.8K,1,0,interruption service ligne entre plamondon l-groulx personne blessée malade reprise prévue vers
4088,2023-03-29 17:26:28-04:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  H 1 4 5.1K,1,0,reprise graduelle service ligne
4089,2023-03-29 18:07:27-04:00,stm_Orange,Service normal du métro  #stminfo  Q 2 2 7.1K,0,1,service normal métro
4090,2023-03-30 09:22:34-04:00,stm_Verte,Interruption de service ligne VERTE entre Frontenac et Viau. Personne blessée ou malade. Reprise prévue vers 9h40.  #stminfo  X 1 1 3 5.6K,1,0,interruption service ligne entre frontenac viau personne blessée malade reprise prévue vers
4091,2023-03-30 09:40:29-04:00,stm_Verte,Interruption de service prolongée ligne VERTE entre Frontenac et Viau. Personne blessée ou malade. Reprise prévue vers 10h00.  #stminfo  E 3.9K,1,0,interruption service prolongée ligne entre frontenac viau personne blessée malade reprise prévue vers
4092,2023-03-30 09:46:28-04:00,stm_Verte,Service normal du métro  #stminfo  S 4K,0,1,service normal métro
4093,2023-04-01 20:15:28-04:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et Guy-Concordia. Inter. services d'urgence. Reprise prévue vers 20h35.  #stminfo  P 1 2 3.7K,1,0,interruption service ligne entre angrignon guy-concordia inter services d'urgence reprise prévue vers
4094,2023-04-01 20:31:29-04:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et Berri-UQAM. Inter. services d'urgence. Reprise prévue vers 20h50.  #stminfo  U 1 2 3.1K,1,0,interruption service ligne entre angrignon berri-uqam inter services d'urgence reprise prévue vers
4095,2023-04-01 20:32:41-04:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et Guy-Concordia. Inter. services d'urgence. Reprise prévue vers 20h55.  #stminfo  T 1 3 3.4K,1,0,interruption service ligne entre angrignon guy-concordia inter services d'urgence reprise prévue vers
4096,2023-04-01 20:51:29-04:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et St-Laurent. Inter. services d'urgence. Reprise prévue vers 22h15.  #stminfo  Z 1 3 4.5K,1,0,interruption service ligne entre angrignon st-laurent inter services d'urgence reprise prévue vers
4097,2023-04-01 20:54:29-04:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  Q 1 2 3.8K,1,0,reprise graduelle service ligne
4098,2023-04-01 21:05:34-04:00,stm_Verte,Service normal du métro  #stminfo  E 1 2 4K,0,1,service normal métro
4099,2023-04-03 07:01:27-04:00,stm_Verte,"[ McGill]   Dès aujourd'hui, l'édicule situé au 811, rue de Maisonneuve Ouest est à nouveau ouvert. Les travaux de réfection de l'édicule sont désormais terminés.   https://bit.ly/3G2J7iT https:// 1 11 6.2K",0,0,mcgill aujourd'hui l'édicule situé maisonneuve ouest nouveau ouvert travaux réfection l'édicule sont désormais terminés
4100,2023-04-03 13:15:17-04:00,stm_Verte,[ McGill]   Les travaux d'accessibilité en station sont maintenant complétés. McGill devient universellement accessible aujourd'hui avec la mise en service d'un deuxième ascenseur. 15 4.7K,0,0,mcgill travaux d'accessibilité station sont maintenant complétés mcgill devient universellement accessible aujourd'hui avec mise service d'un deuxième ascenseur
4101,2023-04-03 21:23:28-04:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et McGill. Personne blessée ou malade. Reprise prévue vers 21h40.  #stminfo  B 1 2 4.8K,1,0,interruption service ligne entre l-groulx mcgill personne blessée malade reprise prévue vers
4102,2023-04-03 21:36:27-04:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et McGill. Personne blessée ou malade. Reprise prévue vers 21h55.  #stminfo  B 1 2 6.4K,1,0,interruption service ligne entre l-groulx mcgill personne blessée malade reprise prévue vers
4103,2023-04-03 21:42:27-04:00,stm_Verte,Service normal du métro  #stminfo  D 1 1 6.2K,0,1,service normal métro
4104,2023-04-07 08:01:25-04:00,stm_Jaune,"[Férié]   Aujourd'hui, le 7 avril, c'est Vendredi saint!  Le métro est ouvert selon l'horaire du dimanche.  Le service à la clientèle ouvert de 8h30 à 16h30.  Le comptoir des objets trouvés est fermé.   https://bit.ly/42ZX6jy https:// 1 644",0,0,férié aujourd'hui avril c'est vendredi saint métro ouvert selon l'horaire dimanche service clientèle ouvert comptoir objets trouvés fermé
4105,2023-04-07 08:01:25-04:00,stm_Orange,"[Férié]   Aujourd'hui, le 7 avril, c'est Vendredi saint!  Le métro est ouvert selon l'horaire du dimanche.  Le service à la clientèle ouvert de 8h30 à 16h30.  Le comptoir des objets trouvés est fermé.   https://bit.ly/3K5pt7h https:// 1 1 3.6K",0,0,férié aujourd'hui avril c'est vendredi saint métro ouvert selon l'horaire dimanche service clientèle ouvert comptoir objets trouvés fermé
4106,2023-04-07 08:01:25-04:00,stm_Bleue,"[Férié]   Aujourd'hui, le 7 avril, c'est Vendredi saint!  Le métro est ouvert selon l'horaire du dimanche.  Le service à la clientèle ouvert de 8h30 à 16h30.  Le comptoir des objets trouvés est fermé.   https://bit.ly/3K5qoof https:// 1K",0,0,férié aujourd'hui avril c'est vendredi saint métro ouvert selon l'horaire dimanche service clientèle ouvert comptoir objets trouvés fermé
